tree.0001.01,tree.0001.02,tree.0001.03,tree.0001.04,tree.0001.05,tree.0001.06,tree.0001.07,tree.0001.08,tree.0001.09,tree.0001.10,tree.0020.01,tree.0020.02,tree.0020.03,tree.0020.04,tree.0020.05,tree.0020.06,tree.0020.07,tree.0020.08,tree.0020.09,tree.0020.10,tree.0021.01,tree.0021.02,tree.0021.03,tree.0021.04,tree.0021.05,tree.0021.06,tree.0021.07,tree.0021.08,tree.0021.09,tree.0021.10,tree.0022.01,tree.0022.02,tree.0022.03,tree.0022.04,tree.0022.05,tree.0022.06,tree.0022.07,tree.0022.08,tree.0022.09,tree.0022.10,tree.0023.01,tree.0023.02,tree.0023.03,tree.0023.04,tree.0023.05,tree.0023.06,tree.0023.07,tree.0023.08,tree.0023.09,tree.0023.10,tree.0024.01,tree.0024.02,tree.0024.03,tree.0024.04,tree.0024.05,tree.0024.06,tree.0024.07,tree.0024.08,tree.0024.09,tree.0024.10,tree.0025.01,tree.0025.02,tree.0025.03,tree.0025.04,tree.0025.05,tree.0025.06,tree.0025.07,tree.0025.08,tree.0025.09,tree.0025.10,tree.0026.01,tree.0026.02,tree.0026.03,tree.0026.04,tree.0026.05,tree.0026.06,tree.0026.07,tree.0026.08,tree.0026.09,tree.0026.10,tree.0027.01,tree.0027.02,tree.0027.03,tree.0027.04,tree.0027.05,tree.0027.06,tree.0027.07,tree.0027.08,tree.0027.09,tree.0027.10,tree.0028.01,tree.0028.02,tree.0028.03,tree.0028.04,tree.0028.05,tree.0028.06,tree.0028.07,tree.0028.08,tree.0028.09,tree.0028.10,tree.0029.01,tree.0029.02,tree.0029.03,tree.0029.04,tree.0029.05,tree.0029.06,tree.0029.07,tree.0029.08,tree.0029.09,tree.0029.10,tree.0030.01,tree.0030.02,tree.0030.03,tree.0030.04,tree.0030.05,tree.0030.06,tree.0030.07,tree.0030.08,tree.0030.09,tree.0030.10,tree.0031.01,tree.0031.02,tree.0031.03,tree.0031.04,tree.0031.05,tree.0031.06,tree.0031.07,tree.0031.08,tree.0031.09,tree.0031.10,tree.0032.01,tree.0032.02,tree.0032.03,tree.0032.04,tree.0032.05,tree.0032.06,tree.0032.07,tree.0032.08,tree.0032.09,tree.0032.10,tree.0033.01,tree.0033.02,tree.0033.03,tree.0033.04,tree.0033.05,tree.0033.06,tree.0033.07,tree.0033.08,tree.0033.09,tree.0033.10,tree.0034.01,tree.0034.02,tree.0034.03,tree.0034.04,tree.0034.05,tree.0034.06,tree.0034.07,tree.0034.08,tree.0034.09,tree.0034.10,tree.0035.01,tree.0035.02,tree.0035.03,tree.0035.04,tree.0035.05,tree.0035.06,tree.0035.07,tree.0035.08,tree.0035.09,tree.0035.10,tree.0036.01,tree.0036.02,tree.0036.03,tree.0036.04,tree.0036.05,tree.0036.06,tree.0036.07,tree.0036.08,tree.0036.09,tree.0036.10,tree.0037.01,tree.0037.02,tree.0037.03,tree.0037.04,tree.0037.05,tree.0037.06,tree.0037.07,tree.0037.08,tree.0037.09,tree.0037.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.35818117,565.474785176,641.119868532,627.52296709,604.510953828,686.741411385,615.832331062,632.352254914,650.549167785,731.742654049,746.724659729,778.850510781,753.874184974,767.035539903,785.61311714,696.438786816,619.698186801,810.093915418,697.050940847,619.486196717,490.892816749,678.410511419,611.191904707,563.406163917,620.767127344,591.073690326,547.952334358,621.294175672,584.289352191,699.659824608,859.179113515,749.520650565,584.830836484,620.012410895,603.72598769,602.37854067,640.223243393,786.111786472,694.712346201,718.410349083,820.718770409,682.719918551,733.660183425,817.759577864,729.933160297,756.573524742,828.595562786,773.853661537,681.171933462,627.852942454,499.055994206,578.985217575,548.566970782,512.484011185,598.278048681,537.133843911,638.212699758,513.531105517,564.126265214,837.244593614,673.175184244,681.647967135,700.353580879,543.260905148,778.018343789,709.661485152,666.398208835,745.33784549,643.976636866,604.396336816,707.345980554,597.429853531,613.740353866,666.246564867,639.388039138,532.524010658,593.899177035,560.02839271,686.431801968,651.083359117,594.657534339,749.172534041,637.326173145,646.644388996,634.524574943,594.980011164,628.602330858,559.510197901,643.020141487,631.786126285,613.343048827,706.082894904,689.435763962,706.153156986,665.261136572,638.400636518,650.255031968,630.840605735,637.299885854,472.465705037,523.135219777,591.523446933,453.850050256,504.581254889,552.71188502,474.477441759,464.578412571,488.817051988,528.302000953,726.4200003,735.276276959,748.716407372,708.325529561,649.256695494,705.69004857,723.910786505,753.939850619,766.679924172,686.739330811,626.506234588,531.316362294,601.060083574,614.195414427,615.082104004,551.049791046,541.204251256,490.689473919,493.617914034,557.398103712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.664107864,593.068529811,576.449691751,563.29700698,633.367979811,565.214003112,596.648482591,619.676991376,665.75710156,704.596857957,716.5498523,703.307006818,698.806171131,730.635971325,648.269961332,574.908965018,736.024750165,645.322731605,567.125630868,459.861431676,627.52836723,565.056429283,529.089419362,573.175173122,554.741135478,522.179975933,596.552653903,553.825214987,661.009350925,793.395540059,712.361237446,550.348805622,569.583471233,562.31940296,568.093966716,585.366862545,720.182424976,635.186843252,669.765727269,767.600827976,630.935408737,689.671476977,762.227379705,671.826787087,714.041807787,766.916975424,733.99589262,615.110937314,589.49815159,461.327626762,535.465737139,521.383289943,479.613614305,564.555626847,507.455684956,590.242177877,468.125681686,514.543722613,785.11588587,613.908546874,621.77222329,643.257138592,511.250235347,705.275949275,679.015270497,623.972107965,688.553129392,597.258651533,555.716865285,659.587293603,556.992608353,579.153080516,616.275659578,601.65759015,500.031109876,563.701326823,536.732781294,650.135436541,600.513183281,561.738102241,689.748577365,594.992564114,615.084574141,577.822730331,553.179480093,587.206568201,520.263808398,587.187253905,572.953334742,572.987338641,646.269507583,639.535728353,650.751960786,616.046642131,595.498993571,599.376795567,580.298457546,586.596438555,448.382986121,477.292059542,553.126971851,411.261711103,472.105979593,514.81010297,438.017638255,432.051390608,467.671347184,486.656990098,663.117122121,680.04322076,688.140995538,665.351844011,602.010927256,653.402314229,666.567477361,701.249532791,707.600720269,659.671848568,577.617687595,507.289882153,555.898619647,569.157721681,569.953396425,523.928655264,501.303256177,453.756197358,458.139869555,533.15810605
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.64357306,646.626507498,640.769233506,727.124009018,662.21619708,662.916113554,684.292611348,756.956615396,798.84512384,809.489072194,801.009932938,796.543468593,821.787028343,733.629672864,636.408384413,846.495008124,746.21858744,661.012146284,516.83921036,709.109081045,636.58912044,594.760270616,658.526053818,614.459222737,564.316442966,673.429165536,622.581876533,740.100129472,903.622369511,803.305016877,603.614798348,648.650112715,615.786442937,631.329636867,675.987237517,821.604690851,702.452811352,767.211113572,865.912136394,710.265816561,773.309034633,867.636857173,766.84531228,798.458005892,858.537693069,818.012181314,697.507918472,657.094354831,515.964237203,597.705567795,581.028719716,535.105566035,629.998042491,575.408903069,680.231877147,529.236553862,583.937679708,880.401556499,694.207307095,697.817163613,724.488733011,586.972487107,798.386384428,775.716921183,708.343014739,792.526129559,671.818564204,616.70200154,728.451938821,634.643689191,640.709671598,694.523723333,681.678380386,564.863777257,625.34626685,597.969957821,726.489370661,685.728973649,628.387148608,790.682138678,678.719378564,685.886056189,661.055281284,620.547026831,658.756122101,594.442301939,677.56367588,656.208643291,649.059377787,741.696951585,711.540457433,726.09431913,707.370093366,681.880503881,682.904358114,663.176816906,663.981905707,490.615216524,543.74373476,621.414593153,462.751735301,520.56449482,565.916168261,494.06930166,479.692154977,519.414214022,538.657667443,776.494550862,775.111164147,783.270971077,752.836764659,690.907319118,725.557014105,758.993665042,780.952137476,796.453230795,738.368117829,644.56472554,577.433375504,632.550192141,642.95735504,634.156440265,592.836647022,556.190460457,508.972197185,513.906002256,587.653819257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.474070263,618.844333075,688.375211492,620.181531249,645.273105049,671.41561908,731.862401343,769.513420333,789.261642535,765.108424681,777.919898513,787.581110239,709.170396248,621.618323228,812.16983942,722.734307007,628.678068356,494.005926203,685.123260971,625.221052548,571.453107039,628.114432529,593.541836728,553.388437595,640.648899124,602.939771066,715.248972417,880.536345362,773.866030321,588.013467071,621.714141184,605.068860196,613.454163664,646.311863597,785.545642582,687.339489434,739.440096699,832.748221907,701.099995779,742.951307335,836.098372197,742.443527599,771.653957679,832.509161987,798.381692376,679.303080088,639.757083694,488.576012076,577.073207741,559.435710019,519.672732578,610.690920541,551.873781478,647.754719533,508.30179514,572.114635863,854.73416657,673.541049979,675.567476743,706.317980656,559.581867661,772.407954892,727.235551315,670.724428281,761.089918434,652.946561853,602.324069606,709.786760673,609.0824449,618.732719141,675.30047402,656.595180534,544.44340724,607.856648328,572.898390099,697.595484538,658.181732309,601.314094538,757.850773963,647.309848148,657.721042139,630.40738042,593.514100249,632.815786447,572.746483286,637.828098992,633.37483725,623.955881327,711.733272021,693.991262437,715.950949822,679.78811951,653.844050389,651.952921827,642.655931754,636.085685213,488.945340792,517.013586619,600.595048559,456.537691045,507.676863679,563.694642617,473.969499728,459.809026458,500.332943053,523.420852102,735.221795324,750.225840545,755.447045867,736.003227554,661.58894025,702.90753034,738.410505524,760.987115115,771.607642825,705.385215321,622.385308493,552.560224306,612.266717354,626.944310132,625.789539992,560.230016309,540.288988639,496.482149059,491.486471384,576.056779903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.379803659,684.216285024,600.817484768,624.349577334,658.67006085,712.780370605,760.489362714,776.863727901,743.431364862,774.683837585,769.611458603,697.681130415,605.033924904,791.573662742,714.06790083,619.812181183,487.825506693,669.811833125,608.588946735,567.955882819,623.096798095,588.217140582,557.022164211,633.278937868,589.818213251,702.647059033,856.777379732,758.627289429,587.060743267,619.40167049,597.676044278,601.465508484,629.404148654,774.581355895,674.369028538,719.942075868,818.116586454,677.332188566,731.087568714,811.024016192,720.008225238,762.707854054,812.785107406,776.791853566,668.413890296,623.321396052,487.431085987,562.332461606,551.453993777,506.574716863,602.104112219,540.736851401,638.663421046,488.689319459,560.200492302,829.357551678,667.12372757,653.336131867,686.396158193,543.022983782,763.360693515,727.391879303,671.45450357,748.611234626,635.337889539,589.858152404,692.013035404,592.285069159,606.803210668,659.676886383,640.281541608,533.002159245,589.720672495,562.782750848,681.099423407,655.944878293,597.182522364,745.970558411,632.971855885,651.359460651,625.670498634,591.740388262,635.008846026,560.507957576,626.900802554,618.926823355,622.315635607,687.940652292,673.935783589,697.953204711,670.078328271,642.220796497,635.931425116,631.115183357,632.700067596,477.07676534,509.212445965,588.086650062,446.97048446,499.728494053,537.735595774,464.912292229,451.146996413,496.983237621,519.440253032,730.548408199,730.484408306,750.282657907,720.234437534,655.652748537,693.956234577,734.137759979,748.869486401,755.759858149,694.197847032,604.907688584,546.165314983,585.575074934,603.968543161,611.803203634,553.457180491,531.538473048,488.906557468,479.771100474,577.112451233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.836673775,688.045548847,712.556624322,742.114733646,826.613176272,870.83626322,890.666359753,855.960022147,866.873941766,894.463148634,784.778861251,686.077562473,925.651881995,806.115443086,695.199448193,540.550118266,767.671021175,678.798439023,627.981583777,689.300810645,660.000525448,630.742199196,712.535493867,658.014754001,798.144495111,979.153871816,863.563966199,658.458224391,686.748460862,669.059103327,684.48205279,711.764674837,896.179905335,766.398478859,819.097576893,941.701153076,764.986675703,853.484037609,931.304271163,818.605927158,878.378165793,936.137777348,895.132285919,745.299905925,704.405802134,553.137671929,636.286675691,616.492896202,580.264506175,669.880864187,608.750172916,723.34201374,563.934251077,615.223297761,943.46970674,761.063311057,747.642615376,789.816356537,613.957948653,877.576285205,811.509091068,776.871092519,840.46047442,720.508025612,675.361155729,792.35891506,675.282893649,692.524396024,754.76504953,715.20992659,604.163544679,654.934916855,639.994133902,791.252741205,720.734569071,668.574018727,848.864686187,712.2685562,739.976044189,722.150246264,668.119660372,713.01701809,618.904322482,709.626956275,693.613809273,694.486872183,792.380081499,749.528376755,802.77188861,749.700082013,734.493833996,718.595131434,699.188786017,704.535133078,521.646824969,584.44400054,660.396344272,481.8198697,559.051210286,601.542056555,519.395409271,505.21920437,550.540353113,582.370187222,805.15831838,831.557044113,852.218677603,801.009964464,751.324076583,793.898417346,829.306257928,842.097547131,859.078233462,791.015610609,708.202454541,615.199242082,673.567818696,674.652763953,683.671792692,625.603099472,598.593788963,547.305039034,519.501369767,636.034093263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.890143305,649.289306463,657.375712369,723.295845678,759.998676286,768.494656864,775.63192753,768.568827024,784.819539657,705.460990258,610.452237562,803.038188223,698.993326402,638.516823791,500.223766714,691.01217051,619.090417966,567.43470348,619.586183717,588.724353132,546.777782854,639.461539102,598.545396493,703.186019761,869.40246232,766.667010815,575.8715065,609.086031894,598.630632348,608.50756718,641.03735491,785.682266121,662.430087715,726.281752787,810.09607563,670.559223018,732.706384947,830.183118801,735.10014544,762.015000925,817.328592479,778.207129945,663.459662804,635.59675575,495.180610173,571.770470435,551.406991873,514.809202393,590.301877925,553.410283003,661.146483904,519.517003239,549.245835457,844.162843397,676.308906985,678.339767055,708.309039681,567.485594959,756.43462391,727.962087759,658.137747471,751.196474794,648.967169239,596.469819849,705.39731843,616.114316375,613.733627369,655.208627757,649.264749827,535.328214111,602.437614299,576.661408752,702.079919872,647.841037586,590.903678639,751.012900189,648.864203661,646.40223649,625.807658144,585.751253362,633.438792855,571.018846078,656.200413674,628.344325872,618.819794671,709.40669849,686.740840322,696.865925551,675.883100874,652.626545827,649.913295794,640.609165029,629.663261085,471.276621728,524.830154169,604.220995968,446.090489753,506.359171701,566.410204806,479.945105451,457.022442732,498.50798159,526.31489496,727.387107469,740.536134757,724.868460115,715.089478668,646.627541902,701.709246271,709.789262375,758.864940169,753.838432275,713.645999461,621.067981963,551.350843561,609.53504063,618.589244497,611.209381133,560.003645392,529.92634437,485.680845763,493.97152243,561.886921576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.730867683,688.476923359,746.893265256,790.986498078,801.399512619,792.090402227,790.830885742,821.786325128,735.712254415,638.343567294,834.067358524,733.872025767,627.286447049,511.138675934,706.558166601,641.591442669,593.143758121,629.015020169,605.462183604,578.916640798,661.049775997,620.502140832,732.952631416,885.213427162,793.17368198,605.121572501,637.125929873,627.390096109,638.787964492,654.348589178,813.497153127,709.277096258,747.483971626,853.186611471,700.932810277,774.363341066,850.115245564,753.028072241,795.022429317,862.747475167,823.207795675,695.074491439,659.045009603,508.482061458,599.931101945,574.492445558,537.885040838,623.600616802,565.213185156,665.226460966,524.944235083,568.470369642,870.102448716,691.108938097,700.857266252,728.423565667,576.589942309,794.431696627,757.417125329,685.281206137,770.644823773,668.07661185,620.888476136,739.601810834,624.631791986,646.941492176,685.402917942,673.225588056,555.089829157,635.620681705,591.286813588,731.561738946,671.333537369,618.088196672,779.252199482,669.532370871,677.551654314,653.028464644,610.560661441,650.656654604,576.101580799,669.105102568,646.868811083,638.73400633,736.201503323,715.682265385,735.242492895,684.402041393,664.756515264,675.541061788,652.895376507,653.017256882,492.724968899,536.903422969,626.429146079,460.547404744,527.481663392,578.099622176,488.6718908,467.137641169,510.642964832,539.059403578,746.602941025,764.934100598,763.946600127,741.386707697,673.008968114,735.249348751,743.156345544,788.691919066,786.319347588,739.728767673,647.860722949,567.157812445,626.715330142,634.901948564,636.196335931,579.350020994,555.517777022,503.63171257,504.19633414,588.788365283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.831369281,779.846315142,844.501660339,847.50223612,812.010093548,843.798545581,845.635971055,756.773931813,663.284377221,858.046234667,765.455755206,662.242331249,521.660348732,733.875604218,663.529333264,607.152835526,658.032581211,632.285256611,614.888411933,697.535405773,635.71700545,758.824594254,941.928316496,835.226384006,648.571039406,656.989624888,660.802138448,655.415076903,678.068349617,847.157750032,728.427228615,773.200812894,911.702148896,745.516153181,812.433436293,884.380436846,781.080910629,837.619061886,885.546503432,849.190599996,723.375630666,675.248097141,516.382777913,616.912543559,587.848202423,562.48683963,652.308831805,590.825173117,686.494635106,539.568963466,609.872064895,906.205996325,739.841835325,714.902100203,751.572310326,593.841240551,832.619573174,774.128375906,727.718995297,816.224072647,694.091686376,646.129567275,757.978855047,638.694740183,672.258442447,724.939432131,697.244708802,581.201782445,652.129885928,615.699549213,749.096576188,700.479281901,641.756492848,806.14494344,694.059649113,713.879775323,674.251825657,633.838228859,677.041538193,602.055605405,667.238468839,665.866058496,670.617601818,770.849942936,734.348592303,774.011132481,714.020035843,715.033191985,691.926735172,669.340476243,682.615541755,518.979107382,551.710406973,642.521314989,491.480758491,548.010832503,601.017404882,497.29747622,475.706863754,541.299857379,552.257831554,775.546786706,800.765721989,810.838747104,788.432631869,722.737970131,753.10815204,794.025549856,809.768023034,822.979375405,750.541135355,669.240279033,591.387043569,643.748277612,654.86106057,664.862152458,591.219630501,581.226440925,538.433130967,500.517609131,630.724438459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.443691505,922.123002761,936.210284134,909.515114309,930.269229656,946.68285093,843.454846189,739.115955055,974.005026045,838.502089894,750.88708498,560.418292249,800.706002688,711.976348358,650.990803313,730.351987679,701.020113516,651.064463729,743.522056361,683.454428486,851.095923758,1057.32008738,931.223608584,701.559371433,724.278091724,709.216760168,728.900322333,749.068049563,941.137492584,812.46342721,898.470179027,1012.2937598,833.54290499,910.135070886,1007.20634357,879.401662936,947.461799196,1007.64569618,953.963228963,813.218158915,733.604220133,567.509144194,670.705412623,645.617795357,604.380853371,712.462806016,635.896745234,748.335297409,597.97647585,660.495589512,1013.44287912,808.697257318,804.404506719,833.231547524,653.592566966,945.65928028,866.169598633,813.57135469,896.817216572,774.471356725,714.677482948,838.262412805,713.803368519,727.417099311,793.836075015,760.131436067,626.600623504,691.686340936,672.511042406,817.436118113,775.263360603,692.264243842,891.799688976,768.790124745,777.403249949,743.99085769,705.104345448,746.675724899,657.037731926,752.245879458,733.919104635,731.027548355,833.117398259,804.049938409,854.74811521,788.350513438,761.1536053,772.22440879,727.272070378,745.890315653,552.516210312,605.260158699,683.664350397,506.25345634,579.192760523,627.941763326,541.164959208,528.945565664,579.799995665,607.800812523,871.766717632,877.754402773,911.017457311,862.7481867,786.158182192,844.05775403,870.64943047,919.228382671,911.641533774,833.016523095,731.179495116,630.885391606,698.361227978,713.470533473,719.634351756,642.289079398,625.811074289,557.592324493,556.393207223,657.501887051
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103.66855887,973.229229408,939.287510682,980.083725083,996.859672579,888.983555524,775.430487195,1009.50080235,875.145444174,789.537904717,582.393428149,841.25209503,758.898475897,682.180634732,763.357146512,741.509591809,694.065861299,812.107040142,734.99404842,895.48087293,1116.57375867,987.840996271,742.327182904,762.052498932,742.366757724,768.437818331,783.859411538,983.855286356,842.781985516,936.292188629,1069.31203057,883.484063957,966.973442887,1059.15399623,918.965385911,1000.2818182,1049.12446989,1005.39476065,833.540124094,776.605135382,594.688149983,698.655531006,691.47565903,636.97380511,763.871104607,683.200511299,790.481268324,613.366653009,688.571409523,1072.80043209,855.886536151,822.361891848,869.38478483,696.001354941,988.757892263,931.283708696,862.519976998,948.716469462,809.054067953,748.462899765,881.496718395,751.74774583,782.577454611,832.410475711,808.321834936,656.842269529,740.489559544,718.149343709,864.218078514,810.123958696,727.959442366,942.988593829,813.796267094,822.036608518,782.276937571,728.560717769,792.608079973,701.528373551,777.475920748,757.002168582,777.460485165,884.459958821,837.168293917,888.196416313,825.083311103,808.194009056,820.093758929,758.011515616,783.177959671,594.507063794,637.188047325,722.779012444,529.561291864,619.524343972,659.567316726,559.349792305,553.348033337,618.435218067,644.340668411,912.555927746,925.94994208,948.149686419,914.413729134,836.983303531,887.386691807,921.51885683,955.467072375,954.55232142,885.035017668,768.633631544,681.392843887,727.36056904,756.286621831,762.879549784,680.386892191,667.428340589,592.222345589,565.519736,709.633161543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.24745692,963.065848147,991.518023465,1005.02809772,896.977276159,781.384658346,1036.03619044,915.275128781,780.166488759,609.652966026,855.355549383,762.971600632,707.844550536,776.326753251,734.921945985,695.886805018,796.090373884,742.950295749,896.615110514,1110.99496873,976.237515568,741.985566099,770.986997484,754.937892847,773.172231605,812.481262633,1008.74220748,863.371649081,929.712814475,1068.23832426,874.035632106,951.013852279,1050.89111037,933.89734789,982.428230402,1063.44066423,1008.178593,862.36088577,787.621263969,602.755912955,713.29543733,694.166589984,650.638650617,748.440734196,676.529264866,805.846031918,631.545377737,715.646466074,1068.82078525,852.136661227,856.571634672,897.869786511,681.103581544,990.26884235,906.294527958,859.020034984,958.980293621,815.608541041,755.719253113,887.434175514,755.474236598,763.469582125,844.503790002,813.048215993,678.042383804,744.724315723,710.882691495,874.057751473,823.759941836,752.999953537,947.561469709,804.578530449,831.006749199,797.5701457,749.90619594,795.973938193,699.489871932,798.77258343,791.999655156,779.038894294,898.752071459,855.81599588,911.128544114,839.531626366,828.87338529,804.137017018,786.53748174,798.39542546,589.252943198,642.979013163,739.664484932,555.870646231,626.160815682,683.570921341,576.117611614,555.885103632,614.583978154,655.186439728,920.731403024,938.959059634,961.599845835,912.993860579,838.980840615,884.750125817,941.773682347,963.197723313,977.908212416,876.497758554,787.100776411,680.892199773,755.387072802,755.681326195,765.423617287,695.970772418,668.193928717,612.036311334,593.00779216,714.836037697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.96711165,950.9742904,981.329496417,872.976886592,754.644151009,1000.51321103,875.280109777,772.167871825,598.612269686,852.466490182,749.903387708,698.739643427,767.469871305,718.604432901,680.532937771,780.317551344,733.401655297,879.581102349,1077.32952427,966.230134105,713.757750203,754.462563743,734.647109312,753.309085331,790.60508317,981.019350719,839.297623572,914.239609359,1024.48757125,844.313989512,924.874762692,1044.03213406,912.664027112,961.345184178,1037.49463477,988.006203547,826.284674577,773.808569673,597.301850502,703.985481287,680.795349308,626.303762602,738.499330037,664.640311258,798.620342835,621.888825094,676.643325108,1058.44922661,817.390557455,845.550222442,859.820337876,675.278061597,952.228234757,901.75010298,819.385203887,922.112105317,796.449194378,731.281405811,884.416522751,749.184982133,756.853002002,816.324953587,799.945268217,658.627132451,746.045568405,703.720027992,874.025501984,805.27885543,722.844494752,926.790252746,786.299845774,806.841607297,769.226786281,725.596117138,768.338385319,678.140661322,795.469208317,770.764255984,775.688395713,861.244347545,854.434279249,872.927605068,822.826746592,789.920320174,791.90888105,777.527781797,778.304873736,567.721698442,630.912200641,730.058066501,528.182465292,606.339950634,682.26304174,575.692936443,550.260366442,601.549505359,623.282935041,893.558109951,920.972603202,914.549785851,890.869059852,796.155926128,870.834064886,887.669423543,950.125148465,936.27926444,883.045546217,759.194736169,652.616063572,751.518519594,745.679083932,758.121581501,687.846501132,644.997287748,594.763037392,608.79153052,689.731176794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097.55032311,991.954843489,900.480045063,789.27527375,1016.80955268,893.892929291,784.797366006,595.142432675,851.167627102,769.953209447,687.264807012,771.125220991,731.269442264,697.775551322,788.945236872,728.244931608,887.168297996,1111.03505458,979.112693807,740.246968245,770.710374051,752.337796209,763.548463679,794.199277641,990.459380058,857.399361772,925.16758546,1063.56442543,875.44389534,945.991910456,1050.10309879,921.554862706,988.051114478,1050.41063094,1000.23153102,858.938584858,772.59974205,593.126788689,708.933748659,683.177879391,638.596857083,750.807039142,683.069169151,795.594354,625.491090566,698.202583756,1071.09110946,859.701252838,847.464767331,890.405370592,684.774925531,989.020841231,898.847612414,845.464455626,944.258348197,808.511230178,750.560559933,878.010460284,743.446326398,773.116750613,832.012596223,805.723448002,664.053561881,743.722751009,697.004976933,861.388900323,817.424708821,740.084440073,929.16579901,809.754323105,820.262173208,781.271457692,733.805186366,786.938958016,691.022137527,782.040667468,777.35899077,771.693944251,887.749001557,857.000842559,902.246152167,828.036039682,812.943130331,811.926395153,784.149477105,795.641978235,593.243672828,629.622752833,723.372363222,560.048498902,624.463009348,684.076031144,565.312323224,551.155411618,614.681270698,654.968460275,916.915235024,930.555954014,953.040711272,919.925733163,823.35214695,885.778300563,933.904518688,969.61130839,958.97496456,870.995254645,769.169681513,676.870063233,741.244641359,756.672199842,762.24649619,670.43675156,662.740784653,598.58567915,578.320388765,712.24617717
