tree.0001.01,tree.0001.02,tree.0001.03,tree.0001.04,tree.0001.05,tree.0001.06,tree.0001.07,tree.0001.08,tree.0001.09,tree.0001.10,tree.0020.01,tree.0020.02,tree.0020.03,tree.0020.04,tree.0020.05,tree.0020.06,tree.0020.07,tree.0020.08,tree.0020.09,tree.0020.10,tree.0021.01,tree.0021.02,tree.0021.03,tree.0021.04,tree.0021.05,tree.0021.06,tree.0021.07,tree.0021.08,tree.0021.09,tree.0021.10,tree.0022.01,tree.0022.02,tree.0022.03,tree.0022.04,tree.0022.05,tree.0022.06,tree.0022.07,tree.0022.08,tree.0022.09,tree.0022.10,tree.0023.01,tree.0023.02,tree.0023.03,tree.0023.04,tree.0023.05,tree.0023.06,tree.0023.07,tree.0023.08,tree.0023.09,tree.0023.10,tree.0024.01,tree.0024.02,tree.0024.03,tree.0024.04,tree.0024.05,tree.0024.06,tree.0024.07,tree.0024.08,tree.0024.09,tree.0024.10,tree.0025.01,tree.0025.02,tree.0025.03,tree.0025.04,tree.0025.05,tree.0025.06,tree.0025.07,tree.0025.08,tree.0025.09,tree.0025.10,tree.0026.01,tree.0026.02,tree.0026.03,tree.0026.04,tree.0026.05,tree.0026.06,tree.0026.07,tree.0026.08,tree.0026.09,tree.0026.10,tree.0027.01,tree.0027.02,tree.0027.03,tree.0027.04,tree.0027.05,tree.0027.06,tree.0027.07,tree.0027.08,tree.0027.09,tree.0027.10,tree.0028.01,tree.0028.02,tree.0028.03,tree.0028.04,tree.0028.05,tree.0028.06,tree.0028.07,tree.0028.08,tree.0028.09,tree.0028.10,tree.0029.01,tree.0029.02,tree.0029.03,tree.0029.04,tree.0029.05,tree.0029.06,tree.0029.07,tree.0029.08,tree.0029.09,tree.0029.10,tree.0030.01,tree.0030.02,tree.0030.03,tree.0030.04,tree.0030.05,tree.0030.06,tree.0030.07,tree.0030.08,tree.0030.09,tree.0030.10,tree.0031.01,tree.0031.02,tree.0031.03,tree.0031.04,tree.0031.05,tree.0031.06,tree.0031.07,tree.0031.08,tree.0031.09,tree.0031.10,tree.0032.01,tree.0032.02,tree.0032.03,tree.0032.04,tree.0032.05,tree.0032.06,tree.0032.07,tree.0032.08,tree.0032.09,tree.0032.10,tree.0033.01,tree.0033.02,tree.0033.03,tree.0033.04,tree.0033.05,tree.0033.06,tree.0033.07,tree.0033.08,tree.0033.09,tree.0033.10,tree.0034.01,tree.0034.02,tree.0034.03,tree.0034.04,tree.0034.05,tree.0034.06,tree.0034.07,tree.0034.08,tree.0034.09,tree.0034.10,tree.0035.01,tree.0035.02,tree.0035.03,tree.0035.04,tree.0035.05,tree.0035.06,tree.0035.07,tree.0035.08,tree.0035.09,tree.0035.10,tree.0036.01,tree.0036.02,tree.0036.03,tree.0036.04,tree.0036.05,tree.0036.06,tree.0036.07,tree.0036.08,tree.0036.09,tree.0036.10,tree.0037.01,tree.0037.02,tree.0037.03,tree.0037.04,tree.0037.05,tree.0037.06,tree.0037.07,tree.0037.08,tree.0037.09,tree.0037.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.589651993,714.037856156,629.452736164,652.994146258,686.461751649,741.323966589,792.269471503,810.920370032,777.183997657,803.984569093,801.052714111,727.30337944,633.646598819,820.446915235,744.707704373,646.62198993,513.440019765,699.291576387,634.188594416,594.917522042,650.680268039,618.571342994,579.889733387,662.240739693,614.533257612,733.168454279,884.857168994,788.758267767,613.053191358,644.143568984,621.525164252,626.824515152,657.656268475,809.405703859,702.098811547,747.339922066,848.706115776,704.15668241,755.862102759,840.915309132,751.090983089,792.487714692,847.36952988,806.561550828,698.155019727,650.773505586,512.285520074,589.466688187,574.396647799,530.960170404,628.805040798,566.444199995,668.39037058,512.49308149,587.115105141,859.344751147,694.089070856,682.32147157,719.197943563,569.708931538,794.594533509,757.191378483,696.032060082,776.376262488,662.82990733,616.986255113,720.846903692,617.960199872,637.421128936,684.568510337,667.50099532,556.542616487,614.608936263,590.082816677,709.19195183,684.042201151,622.490204361,778.699296386,660.006208569,678.533093159,656.105716866,615.456713072,661.544066433,584.293585394,654.108320305,646.275600855,650.547393692,714.510133349,702.659570836,725.684420949,697.233622959,669.723469888,662.748944198,658.611900248,659.163267976,501.288883966,533.778397172,617.174733477,471.892162651,527.945162045,565.583455278,491.320115197,473.065326001,522.59624702,545.38878463,759.39704735,757.539963273,780.354150381,749.128828403,682.809940395,720.582292344,761.020041587,778.604417593,785.51441301,720.415570233,631.715026178,569.597609156,614.143667364,631.275410705,639.433208482,578.151962862,558.60157918,510.3248603,503.937968362,604.584426987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.218598609,716.109412134,739.636738697,767.975684571,856.557433346,900.477481865,924.562815985,886.527501053,895.964191768,929.454819719,813.357866458,714.114844043,954.540328225,837.345568798,724.83278401,564.538984075,798.326535584,704.541569416,657.776700262,714.055743237,690.540138312,652.46033785,741.133375269,684.524344645,829.088699188,1009.82031779,893.815390402,685.162757886,710.474292332,692.09530436,709.380362996,738.777872614,928.349115208,794.733778065,845.81780916,972.121821839,791.873204585,880.737159371,960.409470211,849.188463964,906.048554165,970.944487305,923.985263442,775.538187519,734.602921185,577.404461346,663.647800169,641.522223464,602.701968396,703.106476526,634.539368077,748.681579402,588.325189743,640.562221763,973.693764625,788.253567343,777.257542348,823.134375894,640.888014634,907.227731607,842.687951183,802.006462165,868.777769825,744.750065344,701.124308833,821.736868115,700.992284851,720.539271656,781.544050015,745.478533645,626.828578274,680.32332444,667.248015071,820.104107255,749.201515266,693.228757188,882.229075748,738.431102695,768.042684639,751.447542351,693.513583332,738.659226272,641.206214203,738.888278363,719.525186187,723.515007402,818.629396079,778.071955359,831.435117026,778.265641638,763.505610443,746.028071827,729.104887127,729.166897176,546.075898755,608.547993329,689.151718653,505.099170743,588.76812041,630.934943356,546.597496562,528.031276441,575.0229887,609.919879002,834.576108598,857.260163815,885.040544653,829.832206177,777.758242011,823.507870243,858.210148567,873.993269471,890.170976004,817.819812528,735.86931133,639.753190891,705.123953452,699.780489393,711.106486366,652.203192689,625.255469151,569.90735064,546.431407771,666.02898653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.526767776,678.038717248,685.116957733,754.138768228,790.523910101,803.082704059,810.21358447,798.861624228,816.085683834,732.982936866,636.902874603,833.567664839,729.386758698,664.586128663,523.837410555,721.324017607,644.868919553,596.331480727,643.1548175,619.427204254,570.557449748,668.216335005,625.902948894,731.5911488,901.41596326,795.90742023,602.443705433,633.100727596,620.85969713,635.479301466,669.724652357,818.806661464,691.065692778,753.436853151,841.961840562,698.838949828,760.265093189,860.747765809,767.428937234,791.730720421,851.680466754,807.959003492,692.582521465,664.825289972,520.317236413,598.08191391,575.394909734,538.742972222,618.169891711,580.372661707,687.445548025,543.961214917,576.050065033,874.764534947,702.740932821,709.634646431,741.233878673,594.302871907,787.391035365,760.344435887,683.726602857,780.248520755,675.649598824,621.07543785,734.248276657,639.998951025,639.998348066,682.077853009,675.360691702,558.0330663,627.361361251,605.257955898,730.454716238,674.698822466,616.812124332,782.561273884,676.499179883,674.358736547,653.897831128,613.843568399,659.551672352,594.779838983,685.22609418,655.016759279,647.43390236,738.194084366,715.834908406,725.578285048,703.957177705,679.162457794,677.03032728,671.139692158,656.711517035,496.517479926,552.074666583,633.44836656,468.475402246,534.780592551,593.434817191,504.929503842,479.253793601,525.765345461,553.98823898,758.10122315,765.9041597,755.759360432,744.600467034,673.86309819,730.600634784,739.604455657,789.628737159,786.427144566,743.988672313,649.831519642,573.551696164,640.891523303,646.979181222,639.021318307,585.437828768,557.088368501,508.938468925,519.958339309,590.42269953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.169672023,713.832170056,775.993008368,820.434825928,835.605270383,825.088980029,820.39123674,853.920818902,762.529037575,666.454837745,865.666448321,764.310641935,654.293243614,536.769661879,737.636038257,666.250310965,622.464434281,652.009532362,636.544056908,603.982836122,689.886818831,646.865986448,760.969060972,917.211342693,821.742177619,629.19776655,663.043996519,650.441843991,663.982513616,681.468309179,847.235456259,737.07598231,773.272423567,884.56175961,729.315596184,801.237248574,878.886241665,782.739635758,822.8654641,894.010091701,853.429739493,724.646247765,687.585378379,532.251192877,624.433672481,599.195649375,562.113487795,651.731788783,589.592339747,692.443361495,550.046539895,595.018667586,899.815210809,715.480033837,728.689562512,758.452251345,602.20630031,823.037350796,787.891383074,708.277753777,797.80077213,694.754480654,649.455209519,768.238399196,647.851043922,673.970014551,712.002243419,700.70510081,577.491642255,660.379448686,618.147705245,758.882683754,699.486695031,644.972438114,811.690903761,696.785088936,704.192494924,682.963028296,636.435639419,677.311743275,600.273022295,696.227813954,675.050533861,665.695006219,763.345040939,745.28797976,761.457706005,710.981958034,691.979338774,703.272524387,680.862753283,677.990518885,517.339845245,563.100644788,656.761332743,485.248387298,554.147045731,605.762980859,515.793563931,491.057397213,538.00681318,564.58190762,775.251932501,792.415877617,796.294163732,771.409075083,701.024257356,763.712154348,770.092648472,818.081423438,820.097019228,767.559322605,673.846077412,591.880185178,657.964597511,659.245415018,662.362535556,605.243745614,581.890612419,526.072877394,531.523206357,618.936949253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.171911534,806.97769783,871.835863993,877.108989569,841.237382116,869.70229911,873.683983721,784.586014922,689.249703092,885.603556365,792.41427395,688.300421952,545.531071487,758.963485449,687.787921252,634.440554362,680.194824095,660.86755435,636.173830476,723.581723995,659.596099923,787.050504773,968.594790935,863.472820606,672.291888986,677.732534101,682.367099717,678.648701356,702.631651532,878.003779371,754.458712398,794.85631895,938.708057677,769.40909481,837.613608209,910.456098776,809.50200822,862.827557002,915.421466418,874.382506274,749.765108752,700.814447966,539.305605737,640.893189601,610.702200948,584.96034908,680.008085865,614.394783817,709.785641968,560.857570217,632.196055595,933.372204337,763.057467357,741.837696928,780.641714923,618.921926489,859.328322416,800.122700618,751.287214763,840.935519241,719.134976389,670.007761154,782.578643423,661.71973757,697.075261688,749.397280256,721.840547254,601.032325114,675.854996753,641.525278844,775.491520599,725.633881443,664.976690338,834.235456968,718.955382241,740.64564091,703.238871325,655.658572599,702.747261862,623.934102883,693.937403047,691.012686873,696.88386288,795.350163668,759.645595065,801.181614201,741.026921257,739.273971562,717.39127526,695.953226053,707.131354678,541.137743991,574.926692578,667.969373017,512.55026964,571.296903775,625.808668545,522.266520869,497.979220095,565.609203929,577.325710957,802.402079474,823.379548083,840.03569717,813.269278392,746.619922719,779.2856632,818.439586567,836.865344636,851.021803523,774.018306952,694.6230034,612.900384655,671.765353954,680.039194807,691.101854377,614.607027567,604.547088708,561.052113173,524.974243076,657.800473429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.05269908,955.258958241,972.741041761,945.239644885,962.312006238,982.431696365,873.664946676,768.427247519,1008.08904012,870.592363438,777.66164386,586.91432007,833.35525012,740.775931573,681.284039074,754.35005516,733.852137252,675.150585398,773.283971026,711.616660933,884.342646446,1090.57116678,963.66806243,730.15230409,748.739819917,731.4318936,756.693993681,777.888942081,977.065222067,843.125337175,928.400584892,1046.23242909,865.51269552,937.860943361,1037.91234116,912.573896424,976.243955867,1047.14916702,985.806882438,845.399486664,764.576229312,592.890109933,699.080238108,670.844367857,629.407730197,745.599829428,662.757935178,777.316203913,624.099019657,690.343239163,1042.62326869,834.982939827,834.163306895,867.142452357,680.676381743,978.351410054,898.834889199,839.493148371,925.324561903,803.533249239,744.036212779,869.724671117,738.645226956,756.336259225,822.49149518,788.502828763,649.309193491,719.317409336,699.653492415,847.821213071,804.472743578,720.064769432,927.22170749,800.941390262,803.985018144,776.318614951,731.941567883,776.475476844,680.898343166,783.291707106,764.124419845,761.459118378,862.055940655,838.130541433,884.881937378,819.607219728,791.161271123,801.031975386,758.616452252,773.517362179,577.871186879,633.073288006,714.692461801,531.005853778,608.421329908,655.693935691,570.066973917,552.776233133,606.024903843,637.157846217,905.903964698,903.651700113,945.455021084,895.424435039,813.162053186,875.050299656,900.304856605,951.827700252,945.183882805,860.865922241,759.937087568,653.535155195,730.246467963,740.443758218,748.742978562,668.319263353,651.20781487,582.11952553,583.652575324,687.217280949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.48310794,1013.26715114,974.018221726,1011.47287281,1032.85092203,922.245971943,805.327682796,1043.57307301,906.980100959,818.838699257,608.714020447,873.484394579,787.765841689,711.824025803,790.583429323,773.937382961,716.450238299,843.365352688,764.580705865,926.775574881,1151.70848738,1020.01155866,768.487129531,790.461606044,766.503630123,796.838563419,816.640517376,1017.61390826,871.698062803,964.140685922,1102.80907616,912.088842109,997.715067452,1094.58844541,952.416985578,1028.94891659,1085.19082029,1037.3967548,867.408475169,806.525634698,620.207825176,727.457149634,716.503293646,661.187160226,797.173665522,709.904103383,819.116493892,639.911372149,717.557854528,1106.26413715,882.754813419,855.231439776,903.045622467,724.206582685,1021.15417933,962.02849266,889.166947,977.160467908,837.111477493,776.107941706,913.523049535,779.766275954,810.910606337,863.988632754,836.691935789,680.019422587,768.916326703,749.355719274,894.837339562,841.174986498,755.7777861,977.599286966,841.572731347,852.524515607,812.505909979,754.940082947,819.88490837,727.128472013,807.151252042,787.0984541,806.941490057,913.181943817,867.623923719,918.476210842,855.706930995,836.981938867,849.499421599,790.002969191,809.393873436,620.934885496,667.570284278,753.383654971,555.824673483,650.177055779,688.477136661,588.710484291,578.101391219,645.703225066,675.516702919,943.685697288,955.247892169,983.568745375,947.25316455,868.811911758,918.638520639,953.61078865,988.755018586,991.848121274,912.266698539,799.408968051,708.083527576,761.731941445,783.503557997,793.175213402,707.515761878,695.758703241,615.77274876,592.790369239,740.689744388
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.61639309,1003.10014125,1026.76895337,1047.57998604,932.263969708,814.798719052,1072.82720247,953.385730994,812.637491368,638.329527569,889.345926172,791.822230237,740.025860986,805.970503455,772.326766195,720.885434959,830.700771346,776.016861506,931.917181928,1151.79193725,1013.11979282,772.412431057,798.15483901,781.007683031,805.018785177,847.848561198,1050.19052886,895.42286017,963.822302355,1108.79860918,904.925175318,982.773935103,1089.10439312,972.307471342,1021.44283392,1107.49229223,1045.68692866,898.970625707,824.188101423,631.851320938,743.830355725,723.045980458,680.374209715,784.361289256,705.223804643,840.150311204,660.916322737,747.522149197,1108.16483551,885.035776269,891.467650754,937.031889089,712.085726479,1028.97174663,943.662625056,887.56780692,992.778805418,847.498317458,786.372935831,926.918322705,785.726162184,796.727762495,875.489523977,849.800014764,704.893739692,773.816873853,742.804421705,908.379469899,859.023496439,784.509994061,987.097487666,836.053577112,864.457738746,832.849783156,778.704091629,830.074224238,726.949545985,831.791609386,827.276278565,813.527139068,932.775524086,889.018952608,945.310768277,873.806640395,861.371147362,838.749045439,823.962669968,827.989580466,616.844403621,675.993028923,775.260735739,582.781568378,661.188781594,716.283670251,608.501251649,582.853971507,646.117128383,688.4819287,953.322857626,970.147499711,1000.36736549,948.833095786,872.513176579,921.360224707,975.576158897,999.458597739,1017.97810746,910.175573976,822.217957739,710.113679838,793.982917315,785.433480705,800.087397888,725.242628458,698.764846872,637.434249856,622.77634231,748.172774017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.25249251,986.250542763,1019.26159139,906.739706251,786.194447741,1038.61823648,911.133114357,800.012056149,625.37855275,886.441860123,778.857548317,730.282450568,795.678786673,753.499326568,706.363330465,815.853569556,763.59014967,914.051017115,1111.82455306,1000.33288085,741.148878643,780.850478375,760.193295012,782.29064936,821.498366561,1020.68705543,874.79406612,944.448150502,1060.45335849,876.809319649,956.003833189,1080.30550934,948.053212807,995.517677211,1079.3034694,1023.86989294,863.606777428,807.06378826,626.120370489,734.051665374,707.993411746,654.590425752,773.065314621,693.018583747,828.290540432,650.671254882,705.683572847,1093.9414214,848.72283727,877.9287118,897.408930367,707.293289049,987.53120461,937.518906812,850.046094342,957.330214108,826.214198281,763.400911474,918.81977675,779.493337542,788.902278694,845.783693831,829.504536547,684.338307884,774.090195106,734.690310116,906.650836172,839.005195649,753.640567158,962.998713413,820.225225571,839.498458818,802.411086585,755.69741684,799.973146612,704.528202846,826.821604923,803.529275143,809.328878675,893.996445272,886.980117717,906.175273879,855.110454052,823.009770812,822.442608663,810.574965838,809.054466194,595.833294869,658.613032542,763.264942093,555.109103007,637.287759702,713.727140244,605.037698728,577.257384797,631.76500081,652.267203502,930.309389287,950.515840675,954.8420994,923.616915431,825.766858584,903.527948475,919.544769811,984.531316826,971.689527222,915.757263162,791.386836812,681.234878581,787.418586342,775.253195209,790.686244583,715.66381837,673.154370172,620.247058459,641.384587826,722.544267941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.99240926,1026.38756058,930.364218383,815.851332256,1048.17209225,927.112798737,811.957372201,621.527201902,882.040347648,796.977366832,719.286942457,798.073797039,765.317620867,724.153411559,819.69479401,757.503786484,918.916569802,1144.43529776,1010.21142341,766.368105,794.167743258,776.230929942,789.483564729,821.944645911,1026.29365044,888.605273085,953.561245565,1092.65324436,906.500151686,973.711065668,1080.93820455,955.370405442,1020.05377936,1085.65866573,1031.80638723,890.015156374,804.710568308,618.3216575,736.980874012,709.172211202,664.392112688,783.666582398,711.311216815,824.144749376,651.814403824,727.284270883,1105.14664763,886.472028146,878.041774358,924.730721591,713.04791758,1022.58649634,932.205160297,874.011872469,975.205102481,835.34280252,778.206876001,909.713119343,770.749962746,801.734327362,858.578860577,834.153429244,686.345630776,770.862644198,726.164327594,892.807195455,846.124138814,768.026214748,963.799622152,839.127185155,852.181912324,814.760718379,759.14256995,815.455554423,715.584432245,812.0783616,806.709862844,803.972078957,916.064544868,886.17212036,931.031494008,856.592212349,844.306653887,842.126744111,814.247082631,823.716733418,617.266745268,657.306168273,754.488886926,583.753506475,652.742885198,712.471596927,592.73091002,574.656996558,642.512260415,682.696025171,948.673276475,957.552816522,986.254144517,952.263805372,852.167926326,914.878039387,962.513098652,1000.50183015,993.049277265,901.454924742,799.334275323,701.416436229,775.107418326,784.488779618,792.122769033,697.47867711,690.646168892,622.179433145,609.851463494,743.383313785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.29197555,946.384872633,827.796774183,1086.1165275,937.759496016,820.992095897,637.438444024,917.593234725,819.397039151,745.206886617,818.927317751,803.471075332,741.23673889,861.430323669,790.178209533,952.077571798,1168.84082043,1032.03832116,781.299101082,819.55100818,802.099525833,809.310406652,843.338259585,1060.98865721,923.54495518,969.321411315,1135.96706209,917.946831236,1015.39660515,1119.23151988,982.842952743,1045.27942485,1126.63561086,1064.259819,896.613418264,836.607302112,658.436827993,771.89674482,742.509492508,688.107309004,819.789289036,726.451363561,834.902779541,670.251261545,733.551037646,1143.73670219,894.675403132,896.798051358,947.67726801,739.339342549,1051.66909278,983.412436228,906.437236213,996.571585106,864.044969326,804.022064054,951.204663737,794.797513087,831.712856636,895.716232503,857.069781492,708.214482349,799.898009066,762.211254471,933.070753723,862.600778336,795.651123982,1006.5031043,868.919389969,878.131728583,836.589063683,782.555750576,837.383052739,739.440765031,849.45846729,812.075773036,820.30806262,939.717767316,908.568357821,950.360319088,883.573348369,847.724732419,872.941608156,824.962170323,838.363996004,629.105787181,690.199694279,776.145528337,579.063626063,667.385813393,720.707098165,619.991807487,609.723658991,663.71493123,692.440740438,974.203276439,981.679350143,1017.41312886,958.886277698,872.200425138,951.860772575,978.660394717,1015.59215768,1035.49076917,945.781376694,830.101371374,713.462019211,799.762006339,815.774091347,811.686905386,738.359007848,719.079889364,631.886835787,639.342532181,754.751741605
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.535690025,754.016660281,963.169863921,851.116677941,731.170208257,575.063658377,807.150361019,723.586432774,669.677662209,727.201334121,707.442760027,663.860332906,750.894960579,699.482358007,841.866075412,1032.46226345,917.929124548,702.086686167,734.978460517,719.926072389,732.426615664,751.548870728,926.654779652,812.841521199,876.735542079,991.920533103,829.385636852,889.810060818,997.756256416,875.660083186,926.889124362,1006.21443159,947.657893461,807.179849956,739.76433097,571.357469037,679.045310984,655.975249095,618.940765107,719.077974964,653.317831171,755.491122617,591.246107457,657.836486173,1002.79460611,801.4315348,815.345751243,839.467243854,655.712293891,936.844144852,872.907092983,796.479135402,877.345071014,767.339626876,708.283060371,844.593881272,712.333374153,738.217889312,779.578179217,774.525211478,634.080272502,721.562818846,673.368455429,827.331186376,774.35408085,697.328308331,879.438943714,773.726533454,779.059348832,744.918162464,700.005658577,749.117761222,657.601963841,760.04537014,741.307787361,732.212724049,842.147236526,815.549426556,851.824803399,774.969094678,762.294047215,774.281685654,753.357904631,749.856407709,563.862874604,610.914921104,706.744962313,531.445199265,595.613468498,654.410487135,547.406696102,533.037411336,585.789902442,614.331032149,864.982509107,877.332546105,892.544728374,852.199215894,776.10824011,843.029554186,860.25692315,917.707745774,911.412993085,838.088863828,732.123506488,648.571775503,705.976580429,719.575269808,726.097697968,661.833394943,636.564978044,573.947213133,575.641981122,672.974668283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767.213888324,839.638370491,727.164490411,652.420322914,508.712092169,703.384681566,635.350430278,580.026379253,648.345261849,624.325366293,576.198417386,659.049818887,617.104584731,744.82125284,904.955936338,793.871660155,623.10951368,639.569099743,623.557621832,649.046036778,656.874593736,807.201564932,725.623852377,762.701457909,869.291078526,726.916982267,783.667501144,869.980693989,767.124995965,810.132493101,884.759262241,824.914526642,709.839243778,649.47137908,504.56650233,597.822695868,578.644861829,535.520507242,640.29071163,568.686040186,659.295613428,527.180154138,579.925869702,883.947802854,698.59888277,722.709609392,738.016564515,571.842890078,820.326301975,753.864745379,699.817209755,768.285911811,674.54340198,628.028342899,741.394906697,626.586114334,646.839288031,700.606156534,680.629572052,548.994428891,632.753006272,595.063000229,716.43849982,680.030880329,615.770871093,772.951441482,677.596855184,687.19944323,653.507321946,620.026683492,656.090130278,581.061723265,668.233047261,651.63038029,642.657407596,738.646623846,718.86089724,748.742549984,688.121995391,667.043957086,674.013970287,649.460643708,656.583980663,506.555600241,534.10917206,607.680545517,472.617268363,529.390721342,578.07897716,478.600054741,479.359566649,524.346664769,549.580467116,756.621202352,759.293040265,786.714549211,751.946079432,679.961748492,735.363876159,759.369923504,804.797984794,800.70408019,726.103978844,652.952712457,566.758671825,615.299752502,626.784447628,641.097075852,572.744011478,557.08965324,505.173184422,505.64088205,592.487868776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206.90650918,968.631107101,830.485246507,652.077855408,926.945901316,820.497974667,761.768690516,831.070343969,801.784864703,740.658972192,855.079930962,795.11023055,961.425021278,1184.80232094,1041.29109205,794.828448791,831.277882007,801.218850972,828.043498914,857.057206227,1080.52052122,933.886517116,988.67579705,1145.7692033,934.657624345,1024.44098445,1131.08492153,995.745339419,1048.61520503,1143.94645735,1079.26847755,920.477300318,838.76454188,654.145414316,771.18036649,738.201537858,694.31759432,815.306409684,734.100945927,854.99098635,685.134831596,745.073735515,1151.3585974,908.327057569,910.67282982,960.314740379,742.637975887,1070.74284844,980.981681366,920.433818329,1010.82075511,872.019326916,810.571935309,954.635899204,808.201320752,834.36107342,910.012486092,865.311849876,719.715703473,803.690976601,764.070596614,947.456045535,880.088117114,805.518680861,1020.56103304,867.066629968,890.423890754,866.98622113,800.907329171,852.436384555,742.051158899,865.867345968,842.942702748,831.032397565,953.399717681,925.335060774,968.024636932,903.713952499,869.917818146,873.193556235,846.601792179,848.498743739,638.89901558,697.872072188,794.340204132,587.70771605,668.881812832,722.66502594,620.580241043,607.795174992,657.19601265,695.841382428,987.25290569,1007.31673312,1035.48192522,979.484281379,890.287210222,955.870631906,999.323401515,1033.94561185,1043.69939832,950.833237134,849.405042787,732.01988201,808.933442748,815.1666066,821.490417134,747.893850318,724.522701173,649.630552675,642.333088072,758.439919069
